subject_id;subject_source;object_source;predicate_id;object_id;subject_label;object_label;confidence;tool;cardinality;mapping_justification
http://w3id.org/CEON/ontology/full/0.1#Entity;http://w3id.org/CEON/ontology/full/0.1;http://ontorion.com/namespace;;http://ontorion.com/namespace#Entity;Entity;Entity;1.0;AMD;=;
http://w3id.org/CEON/ontology/full/0.1#Resource;http://w3id.org/CEON/ontology/full/0.1;http://ontorion.com/namespace;;http://ontorion.com/namespace#Resource;Resource;Resource;1.0;AMD;=;
http://w3id.org/CEON/ontology/full/0.1#Participation;http://w3id.org/CEON/ontology/full/0.1;http://ontorion.com/namespace;;http://ontorion.com/namespace#Participation;Participation;Participation;1.0;AMD;=;
http://w3id.org/CEON/ontology/full/0.1#Process;http://w3id.org/CEON/ontology/full/0.1;http://ontorion.com/namespace;;http://ontorion.com/namespace#Proces;Process;Proces;1.0;AMD;=;
http://w3id.org/CEON/ontology/full/0.1#ValueProposition;http://w3id.org/CEON/ontology/full/0.1;http://ontorion.com/namespace;;http://ontorion.com/namespace#ValueProposition;ValueProposition;ValueProposition;1.0;AMD;=;
http://w3id.org/CEON/ontology/full/0.1#Material;http://w3id.org/CEON/ontology/full/0.1;http://ontorion.com/namespace;;http://ontorion.com/namespace#Material;Material;Material;1.0;AMD;=;
http://w3id.org/CEON/ontology/full/0.1#Energy;http://w3id.org/CEON/ontology/full/0.1;http://ontorion.com/namespace;;http://ontorion.com/namespace#Energy;Energy;Energy;1.0;AMD;=;
http://w3id.org/CEON/ontology/full/0.1#Matter;http://w3id.org/CEON/ontology/full/0.1;http://ontorion.com/namespace;;http://ontorion.com/namespace#Matter;Matter;Matter;1.0;AMD;=;
http://w3id.org/CEON/ontology/full/0.1#Information;http://w3id.org/CEON/ontology/full/0.1;http://ontorion.com/namespace;;http://ontorion.com/namespace#Information;Information;Information;1.0;AMD;=;
http://w3id.org/CEON/ontology/full/0.1#Agent;http://w3id.org/CEON/ontology/full/0.1;http://ontorion.com/namespace;;http://ontorion.com/namespace#Agent;Agent;Agent;1.0;AMD;=;
http://w3id.org/CEON/ontology/full/0.1#Activity;http://w3id.org/CEON/ontology/full/0.1;http://ontorion.com/namespace;;http://ontorion.com/namespace#Activity;Activity;Activity;1.0;AMD;=;
http://w3id.org/CEON/ontology/full/0.1#Generation;http://w3id.org/CEON/ontology/full/0.1;http://ontorion.com/namespace;;http://ontorion.com/namespace#Generation;Generation;Generation;1.0;AMD;=;
http://w3id.org/CEON/ontology/full/0.1#Plan;http://w3id.org/CEON/ontology/full/0.1;http://ontorion.com/namespace;;http://ontorion.com/namespace#Plan;Plan;Plan;1.0;AMD;=;
http://w3id.org/CEON/ontology/full/0.1#Communication;http://w3id.org/CEON/ontology/full/0.1;http://ontorion.com/namespace;;http://ontorion.com/namespace#Communication;Communication;Communication;1.0;AMD;=;
http://w3id.org/CEON/ontology/full/0.1#ChemicalSubstance;http://w3id.org/CEON/ontology/full/0.1;http://ontorion.com/namespace;;http://ontorion.com/namespace#ChemicalSubstance;ChemicalSubstance;ChemicalSubstance;1.0;AMD;=;
http://w3id.org/CEON/ontology/full/0.1#Organization;http://w3id.org/CEON/ontology/full/0.1;http://ontorion.com/namespace;;http://ontorion.com/namespace#Organization;Organization;Organization;1.0;AMD;=;
http://w3id.org/CEON/ontology/full/0.1#Person;http://w3id.org/CEON/ontology/full/0.1;http://ontorion.com/namespace;;http://ontorion.com/namespace#Person;Person;Person;1.0;AMD;=;
